count,loadPlace,loadPlaceLongitude,loadPlaceLatitude,unloadPlace,unloadPlaceLongitude,unloadPlaceLatitude
10432,load,109.8392692,40.65207072,unload,123.4545661,41.67370405
10433,load,112.6964718,36.75831427,unload,114.2982025,30.58193038
10434,load,104.0777613,30.68036264,unload,126.5294839,43.85026732
10435,load,119.3638272,41.20031494,unload,109.7272543,38.24476095
10436,load,107.0428607,27.72844005,unload,117.112548,36.69780214
10437,load,117.9658377,40.9596313,unload,120.3818446,36.04723373
10438,load,107.0364266,33.06829125,unload,126.5843932,45.77814066
10439,load,108.9497393,34.90253113,unload,102.8258305,24.79410404
10440,load,128.8648657,47.72975322,unload,123.8938401,47.3261796
10441,load,118.7872801,32.0550539,unload,100.4607697,38.93082779
10442,load,125.3656824,41.26968622,unload,112.4178074,34.64612258
10443,load,122.1279587,37.51601718,unload,114.505457,38.02968504
10444,load,117.2004028,39.08080919,unload,110.4542527,35.4679762
10445,load,112.3686636,24.77428179,unload,125.1842074,42.85210756
10446,load,114.4845915,36.57773729,unload,116.7142094,23.32089057
10447,load,122.1279587,37.51601718,unload,116.7172015,39.51423016
10448,load,108.3419855,22.82535865,unload,106.2262407,38.48521073
10449,load,102.8258305,24.79410404,unload,109.425528,24.33477969
10450,load,105.7169574,34.56884132,unload,114.505457,38.02968504
10451,load,103.8212157,36.05611241,unload,105.9000798,36.97905266
10452,load,110.2132926,22.63358317,unload,110.4542527,35.4679762
10453,load,104.0777613,30.68036264,unload,110.2132926,22.63358317
10454,load,109.8392692,40.65207072,unload,125.1842074,42.85210756
10455,load,121.1483777,41.07625459,unload,111.791842,38.0590902
10456,load,104.6541889,34.99974378,unload,119.3638272,41.20031494
10457,load,117.958819,28.46469686,unload,121.4677029,31.25742386
10458,load,114.4845915,36.57773729,unload,121.1483777,41.07625459
10459,load,111.5194921,36.07985794,unload,119.5834642,39.9070662
10460,load,123.4545661,41.67370405,unload,107.0364266,33.06829125
10461,load,112.6964718,36.75831427,unload,110.4542527,35.4679762
10462,load,112.3686636,24.77428179,unload,121.1483777,41.07625459
10463,load,111.5194921,36.07985794,unload,113.5986308,24.80419161
10464,load,118.7872801,32.0550539,unload,130.3638882,46.81701402
10465,load,113.5986308,24.80419161,unload,118.7872801,32.0550539
10466,load,115.9492956,29.63386185,unload,117.112548,36.69780214
10467,load,102.8258305,24.79410404,unload,120.3818446,36.04723373
10468,load,113.1264112,23.0172855,unload,118.7872801,32.0550539
10469,load,108.9497393,34.90253113,unload,123.8938401,47.3261796
10470,load,111.1150855,38.46758627,unload,112.741772,38.41275095
10471,load,129.6253588,44.53274667,unload,102.8258305,24.79410404
10472,load,110.2132926,22.63358317,unload,112.3686636,24.77428179
10473,load,122.3014719,43.61220644,unload,104.0777613,30.68036264
10474,load,108.9497393,34.90253113,unload,129.6253588,44.53274667
10475,load,126.5294839,43.85026732,unload,113.2985517,40.08311203
10476,load,114.8689562,40.82680705,unload,125.3656824,41.26968622
10477,load,114.3610457,34.79438197,unload,116.7142094,23.32089057
10478,load,122.3014719,43.61220644,unload,109.425528,24.33477969
10479,load,107.0428607,27.72844005,unload,123.8938401,47.3261796
10480,load,111.6721398,40.82992317,unload,107.0364266,33.06829125
10481,load,113.2985517,40.08311203,unload,120.3818446,36.04723373
10482,load,116.9478203,33.64639431,unload,114.505457,38.02968504
10483,load,111.6721398,40.82992317,unload,112.4178074,34.64612258
10484,load,103.7156984,27.34318152,unload,116.9478203,33.64639431
10485,load,111.5194921,36.07985794,unload,122.1279587,37.51601718
10486,load,122.0601458,46.06131773,unload,116.7172015,39.51423016
10487,load,110.2001424,25.2220507,unload,109.8392692,40.65207072
10488,load,106.6361382,26.65407788,unload,130.9788717,45.32383948
10489,load,119.3638272,41.20031494,unload,106.6361382,26.65407788
10490,load,114.505457,38.02968504,unload,122.9895763,41.12321835
10491,load,113.1031943,28.26772783,unload,117.9658377,40.9596313
10492,load,117.2004028,39.08080919,unload,102.8258305,24.79410404
10493,load,109.3209259,36.86052623,unload,113.1264112,23.0172855
10494,load,113.1031943,28.26772783,unload,117.2004028,39.08080919
10495,load,100.2780414,25.60889141,unload,121.1483777,41.07625459
10496,load,125.3656824,41.26968622,unload,109.8392692,40.65207072
10497,load,100.4607697,38.93082779,unload,110.2001424,25.2220507
10498,load,108.9497393,34.90253113,unload,109.8392692,40.65207072
10499,load,113.1031943,28.26772783,unload,119.5834642,39.9070662
10500,load,103.8212157,36.05611241,unload,122.1279587,37.51601718
10501,load,116.7172015,39.51423016,unload,105.9000798,36.97905266
10502,load,112.5408041,37.872297,unload,107.0364266,33.06829125
10503,load,125.1173096,46.57976354,unload,122.3014719,43.61220644
10504,load,111.791842,38.0590902,unload,112.3686636,24.77428179
10505,load,126.5843932,45.77814066,unload,112.3686636,24.77428179
10506,load,117.112548,36.69780214,unload,120.3818446,36.04723373
10507,load,112.5276259,32.98104947,unload,125.1842074,42.85210756
10508,load,109.7272543,38.24476095,unload,111.3149552,30.67834977
10509,load,123.4545661,41.67370405,unload,114.2982025,30.58193038
10510,load,107.2505727,34.36920541,unload,123.8938401,47.3261796
10511,load,105.9000798,36.97905266,unload,114.9175509,25.80912999
10512,load,115.9492956,29.63386185,unload,114.8689562,40.82680705
10513,load,119.3638272,41.20031494,unload,114.2982025,30.58193038
10514,load,125.1842074,42.85210756,unload,112.4178074,34.64612258
10515,load,111.5194921,36.07985794,unload,102.8258305,24.79410404
10516,load,120.3818446,36.04723373,unload,108.9097751,34.34643312
10517,load,113.1264112,23.0172855,unload,117.9658377,36.81592145
10518,load,114.4845915,36.57773729,unload,125.1842074,42.85210756
10519,load,119.1518775,36.71034857,unload,114.505457,38.02968504
10520,load,122.9895763,41.12321835,unload,113.5986308,24.80419161
10521,load,103.8212157,36.05611241,unload,100.2780414,25.60889141
10522,load,111.5194921,36.07985794,unload,117.9658377,40.9596313
10523,load,123.8938401,47.3261796,unload,114.4845915,36.57773729
10524,load,122.1279587,37.51601718,unload,130.9788717,45.32383948
10525,load,121.1483777,41.07625459,unload,117.9658377,40.9596313
10526,load,103.8212157,36.05611241,unload,123.4545661,41.67370405
10527,load,109.425528,24.33477969,unload,125.1173096,46.57976354
10528,load,126.5294839,43.85026732,unload,114.5098497,37.06673118
10529,load,115.4982162,38.86736886,unload,108.3937832,30.79162185
10530,load,119.3638272,41.20031494,unload,107.0364266,33.06829125
10531,load,100.2780414,25.60889141,unload,105.9000798,36.97905266
10532,load,112.3686636,24.77428179,unload,108.9497393,34.90253113
10533,load,115.4982162,38.86736886,unload,110.4891201,38.01908765
10534,load,116.9478203,33.64639431,unload,117.112548,36.69780214
10535,load,114.8689562,40.82680705,unload,104.0777613,30.68036264
10536,load,126.5294839,43.85026732,unload,125.1842074,42.85210756
10537,load,114.9175509,25.80912999,unload,117.2004028,39.08080919
10538,load,114.4769042,36.07897039,unload,105.9000798,36.97905266
10539,load,106.6361382,26.65407788,unload,114.3610457,34.79438197
10540,load,104.0777613,30.68036264,unload,110.4891201,38.01908765
10541,load,114.8689562,40.82680705,unload,117.2004028,39.08080919
10542,load,100.4607697,38.93082779,unload,103.7156984,27.34318152
10543,load,114.505457,38.02968504,unload,125.3656824,41.26968622
10544,load,122.0601458,46.06131773,unload,111.3149552,30.67834977
10545,load,109.7272543,38.24476095,unload,125.1842074,42.85210756
10546,load,100.4607697,38.93082779,unload,125.1173096,46.57976354
10547,load,117.9658377,40.9596313,unload,111.1150855,38.46758627
10548,load,110.2001424,25.2220507,unload,104.0777613,30.68036264
10549,load,119.3638272,41.20031494,unload,125.1173096,46.57976354
10550,load,106.6361382,26.65407788,unload,125.1173096,46.57976354
10551,load,125.3656824,41.26968622,unload,109.7272543,38.24476095
10552,load,122.3014719,43.61220644,unload,116.7172015,39.51423016
10553,load,111.3149552,30.67834977,unload,117.9658377,40.9596313
10554,load,116.9478203,33.64639431,unload,122.1279587,37.51601718
10555,load,112.741772,38.41275095,unload,114.2982025,30.58193038
10556,load,110.4542527,35.4679762,unload,130.9788717,45.32383948
10557,load,106.2262407,38.48521073,unload,125.3656824,41.26968622
10558,load,116.7172015,39.51423016,unload,130.9788717,45.32383948
10559,load,130.3638882,46.81701402,unload,107.2505727,34.36920541
10560,load,116.7142094,23.32089057,unload,120.3818446,36.04723373
10561,load,123.8938401,47.3261796,unload,105.7169574,34.56884132
10562,load,110.4891201,38.01908765,unload,115.4982162,38.86736886
10563,load,105.7169574,34.56884132,unload,130.3638882,46.81701402
10564,load,113.5986308,24.80419161,unload,119.1518775,36.71034857
10565,load,100.2780414,25.60889141,unload,130.9788717,45.32383948
10566,load,104.6541889,34.99974378,unload,109.7272543,38.24476095
10567,load,111.791842,38.0590902,unload,105.7169574,34.56884132
10568,load,116.7172015,39.51423016,unload,112.3686636,24.77428179
10569,load,117.2004028,39.08080919,unload,110.4542527,35.4679762
10570,load,117.112548,36.69780214,unload,119.5834642,39.9070662
10571,load,118.7872801,32.0550539,unload,126.5294839,43.85026732
10572,load,106.2262407,38.48521073,unload,111.3149552,30.67834977
10573,load,114.3610457,34.79438197,unload,117.112548,36.69780214
10574,load,112.741772,38.41275095,unload,122.1279587,37.51601718
10575,load,126.5294839,43.85026732,unload,117.2004028,39.08080919
10576,load,116.9478203,33.64639431,unload,130.3638882,46.81701402
10577,load,113.1151548,36.1854054,unload,130.9788717,45.32383948
10578,load,112.741772,38.41275095,unload,123.4545661,41.67370405
10579,load,109.3209259,36.86052623,unload,113.1031943,28.26772783
10580,load,110.4542527,35.4679762,unload,130.3638882,46.81701402
10581,load,113.1264112,23.0172855,unload,122.0601458,46.06131773
10582,load,130.3638882,46.81701402,unload,108.9497393,34.90253113
10583,load,102.8258305,24.79410404,unload,110.2132926,22.63358317
10584,load,106.2262407,38.48521073,unload,116.7172015,39.51423016
10585,load,110.2001424,25.2220507,unload,106.2262407,38.48521073
10586,load,102.8258305,24.79410404,unload,113.2985517,40.08311203
10587,load,128.8648657,47.72975322,unload,102.8258305,24.79410404
10588,load,122.1279587,37.51601718,unload,110.2132926,22.63358317
10589,load,114.9175509,25.80912999,unload,117.958819,28.46469686
10590,load,114.4845915,36.57773729,unload,105.7169574,34.56884132
10591,load,109.7272543,38.24476095,unload,102.8258305,24.79410404
10592,load,123.8938401,47.3261796,unload,116.9478203,33.64639431
10593,load,113.2985517,40.08311203,unload,108.9497393,34.90253113
10594,load,114.8689562,40.82680705,unload,114.4845915,36.57773729
10595,load,114.4845915,36.57773729,unload,126.5294839,43.85026732
10596,load,112.6964718,36.75831427,unload,126.5294839,43.85026732
10597,load,115.9492956,29.63386185,unload,100.4607697,38.93082779
10598,load,109.7272543,38.24476095,unload,112.5408041,37.872297
10599,load,112.5276259,32.98104947,unload,103.8212157,36.05611241
10600,load,114.5098497,37.06673118,unload,118.7872801,32.0550539
10601,load,116.7172015,39.51423016,unload,119.1518775,36.71034857
10602,load,116.7142094,23.32089057,unload,104.0777613,30.68036264
10603,load,113.1151548,36.1854054,unload,107.2505727,34.36920541
10604,load,110.2132926,22.63358317,unload,122.1279587,37.51601718
10605,load,111.1150855,38.46758627,unload,106.557435,29.5675787
10606,load,109.7272543,38.24476095,unload,122.1279587,37.51601718
10607,load,103.8212157,36.05611241,unload,114.8689562,40.82680705
10608,load,130.3638882,46.81701402,unload,122.1279587,37.51601718
10609,load,117.9658377,36.81592145,unload,125.3656824,41.26968622
10610,load,104.6541889,34.99974378,unload,125.1173096,46.57976354
10611,load,121.1483777,41.07625459,unload,114.4845915,36.57773729
10612,load,112.5408041,37.872297,unload,109.3209259,36.86052623
10613,load,130.9788717,45.32383948,unload,119.3638272,41.20031494
10614,load,114.8689562,40.82680705,unload,120.3818446,36.04723373
10615,load,110.2001424,25.2220507,unload,108.3419855,22.82535865
10616,load,110.2001424,25.2220507,unload,125.3656824,41.26968622
10617,load,122.0601458,46.06131773,unload,119.1518775,36.71034857
10618,load,106.6361382,26.65407788,unload,117.958819,28.46469686
10619,load,112.5408041,37.872297,unload,114.9175509,25.80912999
10620,load,108.9097751,34.34643312,unload,113.5986308,24.80419161
10621,load,126.5843932,45.77814066,unload,119.3638272,41.20031494
10622,load,108.9097751,34.34643312,unload,117.9658377,40.9596313
10623,load,117.9658377,40.9596313,unload,115.4982162,38.86736886
10624,load,119.5834642,39.9070662,unload,108.8047789,37.58632226
10625,load,111.1150855,38.46758627,unload,100.2780414,25.60889141
10626,load,112.5408041,37.872297,unload,117.112548,36.69780214
10627,load,126.5843932,45.77814066,unload,107.0364266,33.06829125
10628,load,122.0601458,46.06131773,unload,112.5276259,32.98104947
10629,load,114.4845915,36.57773729,unload,106.557435,29.5675787
10630,load,114.3610457,34.79438197,unload,113.1031943,28.26772783
10631,load,113.1031943,28.26772783,unload,108.3419855,22.82535865
10632,load,116.7142094,23.32089057,unload,119.3638272,41.20031494
10633,load,104.0777613,30.68036264,unload,113.1151548,36.1854054
10634,load,103.7156984,27.34318152,unload,122.1279587,37.51601718
10635,load,125.1173096,46.57976354,unload,113.1264112,23.0172855
10636,load,116.9478203,33.64639431,unload,100.4607697,38.93082779
10637,load,113.1151548,36.1854054,unload,119.1518775,36.71034857
10638,load,122.3014719,43.61220644,unload,113.2985517,40.08311203
10639,load,121.4677029,31.25742386,unload,126.5843932,45.77814066
10640,load,129.6253588,44.53274667,unload,108.9097751,34.34643312
10641,load,112.741772,38.41275095,unload,111.3149552,30.67834977
10642,load,113.1264112,23.0172855,unload,113.2985517,40.08311203
10643,load,112.741772,38.41275095,unload,120.3818446,36.04723373
10644,load,110.4542527,35.4679762,unload,108.9097751,34.34643312
10645,load,118.7872801,32.0550539,unload,110.4891201,38.01908765
10646,load,100.2780414,25.60889141,unload,126.5843932,45.77814066
10647,load,125.3656824,41.26968622,unload,130.9788717,45.32383948
10648,load,122.9895763,41.12321835,unload,106.6361382,26.65407788
10649,load,117.9658377,36.81592145,unload,112.3686636,24.77428179
10650,load,108.9497393,34.90253113,unload,118.7872801,32.0550539
10651,load,125.1842074,42.85210756,unload,113.1264112,23.0172855
10652,load,125.1842074,42.85210756,unload,117.112548,36.69780214
10653,load,109.3209259,36.86052623,unload,114.9175509,25.80912999
10654,load,114.9175509,25.80912999,unload,117.112548,36.69780214
10655,load,128.8648657,47.72975322,unload,130.3638882,46.81701402
10656,load,123.8938401,47.3261796,unload,129.6253588,44.53274667
10657,load,111.791842,38.0590902,unload,114.2982025,30.58193038
10658,load,106.557435,29.5675787,unload,111.3149552,30.67834977
10659,load,114.9175509,25.80912999,unload,103.8212157,36.05611241
10660,load,105.7169574,34.56884132,unload,122.9895763,41.12321835
10661,load,115.9492956,29.63386185,unload,113.1031943,28.26772783
10662,load,108.3937832,30.79162185,unload,125.3656824,41.26968622
10663,load,115.9492956,29.63386185,unload,130.9788717,45.32383948
10664,load,108.9497393,34.90253113,unload,111.1150855,38.46758627
10665,load,122.9895763,41.12321835,unload,113.5986308,24.80419161
10666,load,107.0364266,33.06829125,unload,111.791842,38.0590902
10667,load,116.7172015,39.51423016,unload,117.2004028,39.08080919
10668,load,109.7272543,38.24476095,unload,113.1031943,28.26772783
10669,load,119.1518775,36.71034857,unload,110.4542527,35.4679762
10670,load,119.1518775,36.71034857,unload,102.8258305,24.79410404
10671,load,117.958819,28.46469686,unload,125.1842074,42.85210756
10672,load,108.9497393,34.90253113,unload,119.1518775,36.71034857
10673,load,114.5098497,37.06673118,unload,120.3818446,36.04723373
10674,load,108.3419855,22.82535865,unload,108.9097751,34.34643312
10675,load,110.4891201,38.01908765,unload,113.5986308,24.80419161
10676,load,108.9097751,34.34643312,unload,121.1483777,41.07625459
10677,load,125.3656824,41.26968622,unload,116.9478203,33.64639431
10678,load,125.1173096,46.57976354,unload,110.2001424,25.2220507
10679,load,122.9895763,41.12321835,unload,112.741772,38.41275095
10680,load,119.3638272,41.20031494,unload,108.9497393,34.90253113
